,ID,Date,Time,Qtr,Special Day,Online Sale Offers,Day of week,Gender,Customer ID,Product-Name,Item-Status,Quantity,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,Total,Author,Publication,Profit %,Profit (INR),Cost Price
2579,2580,2019-07-20,14:54:00,3,0,0,6,M,B07FWYUWX,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Kalamassery,Kerala,682021,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2580,2581,2019-07-20,17:08:00,3,0,0,6,F,B07FWVXVY,Let Us C,Shipped,1,315.0,67.0,Colonelganj,Uttar Pradesh,271502,College,382.0,Yashavant Kanetkar,"Bpb Publications
",13,40.95,274.05
2581,2582,2019-07-20,17:09:00,3,0,0,6,F,B07FWWVQQ,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Kurnool,Andhra Pradesh,518002,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2582,2583,2019-07-20,17:26:00,3,0,0,6,F,B07FWXUVV,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Awalpur,Maharashtra,442917,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2583,2584,2019-07-20,18:06:00,3,0,0,6,F,B07FWXBWU,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Kota,Rajasthan,324005,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2584,2585,2019-07-21,02:59:00,3,0,0,7,M,B07FWVXZQ,Mathematics - Textbook for Class 7,Shipped,1,142.45,67.0,Jamnagar,Gujarat,361005,School,209.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
2585,2586,2019-07-21,04:12:00,3,0,0,7,M,B07FWYVQQ,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Hyderabad,Telangana,500090,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2586,2587,2019-07-21,05:28:00,3,0,0,7,M,B07FWYTQS,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Hosapete,Karnataka,583201,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2587,2588,2019-07-21,06:51:00,3,0,0,7,M,B07FWXSTV,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,108.0,67.0,Pune,Maharashtra,411048,School,175.0,Ncert,National Council Of Education Research And Training,18,19.44,88.56
2588,2589,2019-07-21,07:17:00,3,0,0,7,M,B07FWXAVY,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Hosur,Tamil Nadu,635126,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2589,2590,2019-07-21,07:30:00,3,0,0,7,F,B07FWXSZY,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Chennai,Tamil Nadu,603103,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2590,2591,2019-07-21,08:34:00,3,0,0,7,F,B07FWYAVT,Mathematics - Textbook for Class 7,Shipped,1,142.45,67.0,Nagpur,Maharashtra,440010,School,209.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
2591,2592,2019-07-21,09:31:00,3,0,0,7,F,B07FWWSVQ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Navi Mumbai,Maharashtra,400706,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2592,2593,2019-07-21,09:50:00,3,0,0,7,M,B07FWYBXR,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Vadodara,Gujarat,390011,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2593,2594,2019-07-21,09:51:00,3,0,0,7,F,B07FWVAWX,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Bongaigaon,Assam,783385,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2594,2595,2019-07-21,10:13:00,3,0,0,7,F,B07FWXTXS,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Hospet,Karnataka,583201,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2595,2596,2019-07-21,11:59:00,3,0,0,7,M,B07FWVUWQ,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Adoor,Kerala,691523,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2596,2597,2019-07-21,13:19:00,3,0,0,7,F,B07FWVWSV,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Kayalpattinam,Tamil Nadu,628204,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2597,2598,2019-07-21,17:22:00,3,0,0,7,F,B07FWVUSZ,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Ahmedabad,Gujarat,380007,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2598,2599,2019-07-21,18:25:00,3,0,0,7,M,B07FWVUST,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Bangalore,Karnataka,560037,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2599,2600,2019-07-22,05:29:00,3,0,0,1,F,B07FWWTZU,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Nellore,Andhra Pradesh,524002,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2600,2601,2019-07-22,10:13:00,3,0,0,1,M,B07FWVURW,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,67.0,Pune,Maharashtra,411043,School,224.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
2601,2602,2019-07-22,11:56:00,3,0,0,1,F,B07FWVXRS,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,Shipped,1,108.0,32.34,Jaipur,Rajasthan,302020,School,140.34,Ncert,National Council Of Education Research And Training,18,19.44,88.56
2602,2603,2019-07-22,11:56:00,3,0,0,1,F,B07FWVUQZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,34.66,Gurgaon,Haryana,122018,School,189.66,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2603,2604,2019-07-22,11:57:00,3,0,0,1,M,B07FWVWXV,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Bahadurganj,Uttar Pradesh,275201,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2604,2605,2019-07-22,12:43:00,3,0,0,1,M,B07FWXVYR,Business Studies Textbook for Class - 11  - 11108,Shipped,1,165.0,67.0,Terdal,Karnataka,587315,School,232.0,Ncert,National Council Of Education Research And Training,18,29.7,135.3
2605,2606,2019-07-22,14:00:00,3,0,0,1,M,B07FWYWYZ,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Yadamarri,Andhra Pradesh,517422,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2606,2607,2019-07-22,14:31:00,3,0,0,1,M,B07FWVUTZ,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Mumbai,Maharashtra,400077,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2607,2608,2019-07-22,14:37:00,3,0,0,1,F,B07FWVYRR,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Gurugram,Haryana,122004,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2608,2609,2019-07-22,15:46:00,3,0,0,1,F,B07FWWTWY,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Dibrugarh,Assam,786102,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2609,2610,2019-07-22,16:16:00,3,0,0,1,M,B07FWWWZW,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Thane,Maharashtra,400601,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2610,2611,2019-07-23,01:27:00,3,0,0,2,F,B07FWVVUS,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Malad East,Maharashtra,400097,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2611,2612,2019-07-23,05:10:00,3,0,0,2,F,B07FWVVUT,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Mumbai,Maharashtra,400097,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2612,2613,2019-07-23,13:16:00,3,0,0,2,M,B07FWVVTU,Mathematics - Textbook for Class 7,Shipped,1,142.45,67.0,New Delhi,Delhi,110027,School,209.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
2613,2614,2019-07-23,14:51:00,3,0,0,2,M,B07FWYZZS,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Jsw Steel Plant Township,Karnataka,583275,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2614,2615,2019-07-23,16:37:00,3,0,0,2,F,B07FWXTYZ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Edathala,Kerala,683561,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2615,2616,2019-07-23,16:54:00,3,0,0,2,M,B07FWXBUS,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Jaipur,Rajasthan,302034,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2616,2617,2019-07-24,04:01:00,3,0,0,3,F,B07FWWSVS,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Mysuru,Karnataka,570015,School,216.0,Ncert,Unik,18,26.82,122.18
2617,2618,2019-07-24,04:09:00,3,0,0,3,F,B07FWXXZU,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Ramanagara,Karnataka,562159,School,216.0,Ncert,Unik,18,26.82,122.18
2618,2619,2019-07-24,04:42:00,3,0,0,3,M,B07FWVXZT,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Bhandara Midc,Maharashtra,441804,School,216.0,Ncert,Unik,18,26.82,122.18
2619,2620,2019-07-24,04:56:00,3,0,0,3,M,B07FWVVXW,Surveying - Vol. 2,Shipped,1,494.0,67.0,Gurugram,Haryana,122001,College,561.0,Duggal ,Mcgraw Hill Education,13,64.22,429.78
2620,2621,2019-07-24,05:10:00,3,0,0,3,F,B07FWYXUZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,117.0,Nevasa,Maharashtra,414605,College,957.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
2621,2622,2019-07-24,06:17:00,3,0,0,3,M,B07FWWAXX,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Thane,Maharashtra,401105,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2622,2623,2019-07-24,06:19:00,3,0,0,3,F,B07FWXWRR,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Thane,Maharashtra,401105,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2623,2624,2019-07-24,07:43:00,3,0,0,3,M,B07FWVVZU,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Rishikesh,Uttarakhand,249201,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2624,2625,2019-07-24,07:59:00,3,0,0,3,M,B07FWVWUX,Surveying - Vol. 2,Shipped,1,494.0,67.0,Reengus,Rajasthan,332404,College,561.0,Duggal ,Mcgraw Hill Education,13,64.22,429.78
2625,2626,2019-07-24,08:07:00,3,0,0,3,M,B07FWYVYX,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Tilhar,Uttar Pradesh,242307,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2626,2627,2019-07-24,11:38:00,3,0,0,3,M,B07FWVVYY,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Coimbatore,Tamil Nadu,641010,School,216.0,Ncert,Unik,18,26.82,122.18
2627,2628,2019-07-24,12:53:00,3,0,0,3,M,B07FWWBWY,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Sembianallur,Tamil Nadu,641654,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2628,2629,2019-07-24,13:03:00,3,0,0,3,F,B07FWVVZW,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Jaipur,Rajasthan,302028,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2629,2630,2019-07-24,13:04:00,3,0,0,3,M,B07FWVVZT,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Jaipur,Rajasthan,302017,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2630,2631,2019-07-24,13:06:00,3,0,0,3,M,B07FWVBUR,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Pune,Maharashtra,411060,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2631,2632,2019-07-24,13:10:00,3,0,0,3,F,B07FWVBZY,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Pimpri Chinchwad,Maharashtra,411017,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2632,2633,2019-07-24,14:12:00,3,0,0,3,F,B07FWVVYU,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,67.0,Jaipur,Rajasthan,302028,School,265.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
2633,2634,2019-07-24,14:55:00,3,0,0,3,M,B07FWXYXT,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Anpara,Uttar Pradesh,231220,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2634,2635,2019-07-24,15:30:00,3,0,0,3,M,B07FWXZWQ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Bengaluru,Karnataka,560104,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2635,2636,2019-07-24,16:03:00,3,0,0,3,M,B07FWYAST,Reinforced Concrete: Limit State Design 7th Edition,Shipped,1,550.0,67.0,Agartala,Tripura,799001,College,617.0, Jain A K,Nem Chand & Brothers-Roorkee,13,71.5,478.5
2636,2637,2019-07-24,16:55:00,3,0,0,3,M,B07FWYWYV,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Gurgaon,Haryana,122001,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2637,2638,2019-07-24,17:12:00,3,0,0,3,F,B07FWXUYW,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,42.56,Mumbai,Maharashtra,400071,School,327.56,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2638,2639,2019-07-24,17:12:00,3,0,0,3,M,B07FWVUUR,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,24.44,Navi Mumbai,Maharashtra,410210,School,179.44,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2639,2640,2019-07-24,17:22:00,3,0,0,3,M,B07FWVATW,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",Shipped,1,240.0,67.0,Bengaluru,Karnataka,560102,School,307.0,Ncert,National Council Of Education Research And Training,18,43.2,196.8
2640,2641,2019-07-24,18:04:00,3,0,0,3,F,B07FWYXTX,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Vijayawada,Andhra Pradesh,520007,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2641,2642,2019-07-25,02:44:00,3,0,0,4,M,B07FWWSSY,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Chinnamanur,Tamil Nadu,625515,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2642,2643,2019-07-25,04:34:00,3,0,0,4,M,B07FWXWWQ,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Lucknow,Uttar Pradesh,226029,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2643,2644,2019-07-25,08:38:00,3,0,0,4,F,B07FWWAXV,Vigyan Textbook Science for Class - 6    - 653,Shipped,1,88.0,67.0,Varanasi,Uttar Pradesh,221005,School,155.0,Ncert,National Council Of Education Research And Training,18,15.84,72.16
2644,2645,2019-07-25,09:12:00,3,0,0,4,F,B07FWWUXR,Mathematics Textbook for Class 8- 852,Shipped,7,1260.0,64.08,Kushalanagara,Karnataka,571234,School,1324.08,Ncert,National Council Of Education Research And Training,18,226.8,1033.2
2645,2646,2019-07-25,09:12:00,3,0,0,4,M,B07FWVYVQ,Mathematics Textbook for Class - 6  - 650,Shipped,5,1425.0,52.92,Kushalanagara,Karnataka,571234,School,1477.92,Ncert,National Council Of Education Research And Training,18,256.5,1168.5
2646,2647,2019-07-25,10:29:00,3,0,0,4,F,B07FWWUWU,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,33.5,Faridabad,Haryana,121009,School,130.5,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2647,2648,2019-07-25,10:29:00,3,0,0,4,F,B07FWWTVZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,33.5,Faridabad,Haryana,121009,School,188.5,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2649,2650,2019-07-25,18:02:00,3,0,0,4,M,B07FWVYRX,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Bengaluru,Karnataka,560036,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2650,2651,2019-07-26,07:27:00,3,0,0,5,F,B07FWWSZY,Collins Easy Learner's Dictionary,Shipped,1,350.0,67.0,Mumbai,Maharashtra,400101,Competition ,417.0, Collins , Collins ,17,59.5,290.5
2651,2652,2019-07-26,10:19:00,3,0,0,5,M,B07FWVYQZ,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),Shipped,1,207.0,67.0,Amravati,Maharashtra,444607,School,274.0,Ncert,National Council Of Education Research And Training,18,37.26,169.74
2652,2653,2019-07-26,10:47:00,3,0,0,5,F,B07FWVWRT,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,67.0,Dariba,Rajasthan,313211,School,265.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
2653,2654,2019-07-26,11:24:00,3,0,0,5,M,B07FWYUYT,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Jaipur,Rajasthan,302021,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2654,2655,2019-07-26,14:49:00,3,0,0,5,F,B07FWYXXR,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Gopalganj,Bihar,841428,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2655,2656,2019-07-26,15:27:00,3,0,0,5,F,B07FWXXUY,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Kangayampalayam,Tamil Nadu,641401,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2656,2657,2019-07-26,16:04:00,3,0,0,5,F,B07FWVVZV,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,67.0,New Delhi,Delhi,110075,School,265.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
2657,2658,2019-07-26,16:18:00,3,0,0,5,M,B07FWYYXT,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Rewari,Haryana,123401,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2658,2659,2019-07-26,17:14:00,3,0,0,5,F,B07FWYVSW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,New Delhi,Delhi,110019,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2659,2660,2019-07-26,19:27:00,3,0,0,5,M,B07FWVXQW,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Songadh Tapi District,Gujarat,394670,School,216.0,Ncert,Unik,18,26.82,122.18
2660,2661,2019-07-26,19:28:00,3,0,0,5,F,B07FWVWRV,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,67.0,Noida,Uttar Pradesh,201301,School,178.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
2661,2662,2019-07-26,20:00:00,3,0,0,5,F,B07FWWZXY,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,Shipped,1,998.0,117.0,Imphal,Manipur,795001,Competition ,1115.0,Dr. Ali Akhter,Sasa Publication,17,169.66,828.34
2662,2663,2019-07-26,21:18:00,3,0,0,5,F,B07FWXBRY,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,67.0,Bhawanipatna,Odisha,766001,School,178.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
2663,2664,2019-07-27,01:58:00,3,0,0,6,M,B07FWVVYW,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,Shipped,1,998.0,117.0,Noida,Uttar Pradesh,201303,Competition ,1115.0,Dr. Ali Akhter,Sasa Publication,17,169.66,828.34
2664,2665,2019-07-27,03:05:00,3,0,0,6,F,B07FWYAWR,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Orathanadu,Tamil Nadu,614625,School,216.0,Ncert,Unik,18,26.82,122.18
2665,2666,2019-07-27,03:39:00,3,0,0,6,F,B07FWYWYW,science textbook for class 8th ncert,Shipped,1,149.0,67.0,Ukai,Gujarat,394680,School,216.0,Ncert,Unik,18,26.82,122.18
2666,2667,2019-07-27,03:41:00,3,0,0,6,M,B07FWVVYZ,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,Shipped,1,998.0,117.0,Pimpri Chinchwad,Maharashtra,411018,Competition ,1115.0,Dr. Ali Akhter,Sasa Publication,17,169.66,828.34
